nodeID_from,nodeID_to,country_name,country_ISO3,scaled_sci
3316,3316,Mali,MLI,349072
3316,3317,Mali,MLI,329613
3316,3318,Mali,MLI,321009
3316,3319,Mali,MLI,193850
3316,3320,Mali,MLI,486245
3316,3321,Mali,MLI,438669
3316,3322,Mali,MLI,405343
3316,3323,Mali,MLI,314892
3316,3324,Mali,MLI,406505
3317,3316,Mali,MLI,329613
3317,3317,Mali,MLI,22654939
3317,3318,Mali,MLI,129454
3317,3319,Mali,MLI,3742840
3317,3320,Mali,MLI,362834
3317,3321,Mali,MLI,577774
3317,3322,Mali,MLI,322636
3317,3323,Mali,MLI,153198
3317,3324,Mali,MLI,1334202
3318,3316,Mali,MLI,321009
3318,3317,Mali,MLI,129454
3318,3318,Mali,MLI,3954381
3318,3319,Mali,MLI,54576
3318,3320,Mali,MLI,347885
3318,3321,Mali,MLI,215584
3318,3322,Mali,MLI,246485
3318,3323,Mali,MLI,233050
3318,3324,Mali,MLI,346041
3319,3316,Mali,MLI,193850
3319,3317,Mali,MLI,3742840
3319,3318,Mali,MLI,54576
3319,3319,Mali,MLI,47738069
3319,3320,Mali,MLI,144044
3319,3321,Mali,MLI,176295
3319,3322,Mali,MLI,129160
3319,3323,Mali,MLI,51264
3319,3324,Mali,MLI,1129240
3320,3316,Mali,MLI,486245
3320,3317,Mali,MLI,362834
3320,3318,Mali,MLI,347885
3320,3319,Mali,MLI,144044
3320,3320,Mali,MLI,1358641
3320,3321,Mali,MLI,494275
3320,3322,Mali,MLI,481563
3320,3323,Mali,MLI,355087
3320,3324,Mali,MLI,461369
3321,3316,Mali,MLI,438669
3321,3317,Mali,MLI,577774
3321,3318,Mali,MLI,215584
3321,3319,Mali,MLI,176295
3321,3320,Mali,MLI,494275
3321,3321,Mali,MLI,12958296
3321,3322,Mali,MLI,499408
3321,3323,Mali,MLI,284901
3321,3324,Mali,MLI,713356
3322,3316,Mali,MLI,405343
3322,3317,Mali,MLI,322636
3322,3318,Mali,MLI,246485
3322,3319,Mali,MLI,129160
3322,3320,Mali,MLI,481563
3322,3321,Mali,MLI,499408
3322,3322,Mali,MLI,6229698
3322,3323,Mali,MLI,352624
3322,3324,Mali,MLI,408463
3323,3316,Mali,MLI,314892
3323,3317,Mali,MLI,153198
3323,3318,Mali,MLI,233050
3323,3319,Mali,MLI,51264
3323,3320,Mali,MLI,355087
3323,3321,Mali,MLI,284901
3323,3322,Mali,MLI,352624
3323,3323,Mali,MLI,3419002
3323,3324,Mali,MLI,167195
3324,3316,Mali,MLI,406505
3324,3317,Mali,MLI,1334202
3324,3318,Mali,MLI,346041
3324,3319,Mali,MLI,1129240
3324,3320,Mali,MLI,461369
3324,3321,Mali,MLI,713356
3324,3322,Mali,MLI,408463
3324,3323,Mali,MLI,167195
3324,3324,Mali,MLI,36771732
