nodeID_from,nodeID_to,country_name,country_ISO3,scaled_sci
2816,2816,Lebanon,LBN,4712284
2816,2817,Lebanon,LBN,118209
2816,2818,Lebanon,LBN,99868
2816,2819,Lebanon,LBN,66356
2816,2820,Lebanon,LBN,108021
2816,2821,Lebanon,LBN,48400
2816,2822,Lebanon,LBN,702817
2816,2823,Lebanon,LBN,55462
2817,2816,Lebanon,LBN,118209
2817,2817,Lebanon,LBN,3197040
2817,2818,Lebanon,LBN,178318
2817,2819,Lebanon,LBN,336025
2817,2820,Lebanon,LBN,126450
2817,2821,Lebanon,LBN,148780
2817,2822,Lebanon,LBN,71403
2817,2823,Lebanon,LBN,96900
2818,2816,Lebanon,LBN,99868
2818,2817,Lebanon,LBN,178318
2818,2818,Lebanon,LBN,466737
2818,2819,Lebanon,LBN,128968
2818,2820,Lebanon,LBN,315140
2818,2821,Lebanon,LBN,247345
2818,2822,Lebanon,LBN,89151
2818,2823,Lebanon,LBN,168386
2819,2816,Lebanon,LBN,66356
2819,2817,Lebanon,LBN,336025
2819,2818,Lebanon,LBN,128968
2819,2819,Lebanon,LBN,1989966
2819,2820,Lebanon,LBN,92005
2819,2821,Lebanon,LBN,95006
2819,2822,Lebanon,LBN,52410
2819,2823,Lebanon,LBN,56136
2820,2816,Lebanon,LBN,108021
2820,2817,Lebanon,LBN,126450
2820,2818,Lebanon,LBN,315140
2820,2819,Lebanon,LBN,92005
2820,2820,Lebanon,LBN,501223
2820,2821,Lebanon,LBN,138711
2820,2822,Lebanon,LBN,90936
2820,2823,Lebanon,LBN,104906
2821,2816,Lebanon,LBN,48400
2821,2817,Lebanon,LBN,148780
2821,2818,Lebanon,LBN,247345
2821,2819,Lebanon,LBN,95006
2821,2820,Lebanon,LBN,138711
2821,2821,Lebanon,LBN,2919342
2821,2822,Lebanon,LBN,38979
2821,2823,Lebanon,LBN,466860
2822,2816,Lebanon,LBN,702817
2822,2817,Lebanon,LBN,71403
2822,2818,Lebanon,LBN,89151
2822,2819,Lebanon,LBN,52410
2822,2820,Lebanon,LBN,90936
2822,2821,Lebanon,LBN,38979
2822,2822,Lebanon,LBN,1611488
2822,2823,Lebanon,LBN,48418
2823,2816,Lebanon,LBN,55462
2823,2817,Lebanon,LBN,96900
2823,2818,Lebanon,LBN,168386
2823,2819,Lebanon,LBN,56136
2823,2820,Lebanon,LBN,104906
2823,2821,Lebanon,LBN,466860
2823,2822,Lebanon,LBN,48418
2823,2823,Lebanon,LBN,2182736
