nodeID_from,nodeID_to,country_name,country_ISO3,scaled_sci
2619,2619,Jordan,JOR,7615801
2619,2620,Jordan,JOR,152889
2619,2621,Jordan,JOR,111687
2619,2622,Jordan,JOR,117692
2619,2623,Jordan,JOR,111114
2619,2624,Jordan,JOR,133007
2619,2625,Jordan,JOR,203397
2619,2626,Jordan,JOR,367489
2619,2627,Jordan,JOR,1997010
2619,2628,Jordan,JOR,112987
2619,2629,Jordan,JOR,102355
2619,2630,Jordan,JOR,89765
2620,2619,Jordan,JOR,152889
2620,2620,Jordan,JOR,3136582
2620,2621,Jordan,JOR,110272
2620,2622,Jordan,JOR,209316
2620,2623,Jordan,JOR,89924
2620,2624,Jordan,JOR,78585
2620,2625,Jordan,JOR,93994
2620,2626,Jordan,JOR,153843
2620,2627,Jordan,JOR,242427
2620,2628,Jordan,JOR,99603
2620,2629,Jordan,JOR,154457
2620,2630,Jordan,JOR,111333
2621,2619,Jordan,JOR,111687
2621,2620,Jordan,JOR,110272
2621,2621,Jordan,JOR,22933653
2621,2622,Jordan,JOR,103151
2621,2623,Jordan,JOR,183308
2621,2624,Jordan,JOR,687883
2621,2625,Jordan,JOR,135094
2621,2626,Jordan,JOR,79708
2621,2627,Jordan,JOR,91185
2621,2628,Jordan,JOR,956231
2621,2629,Jordan,JOR,1230589
2621,2630,Jordan,JOR,183634
2622,2619,Jordan,JOR,117692
2622,2620,Jordan,JOR,209316
2622,2621,Jordan,JOR,103151
2622,2622,Jordan,JOR,737161
2622,2623,Jordan,JOR,94295
2622,2624,Jordan,JOR,68278
2622,2625,Jordan,JOR,109802
2622,2626,Jordan,JOR,83817
2622,2627,Jordan,JOR,102599
2622,2628,Jordan,JOR,106549
2622,2629,Jordan,JOR,84087
2622,2630,Jordan,JOR,88500
2623,2619,Jordan,JOR,111114
2623,2620,Jordan,JOR,89924
2623,2621,Jordan,JOR,183308
2623,2622,Jordan,JOR,94295
2623,2623,Jordan,JOR,150213
2623,2624,Jordan,JOR,75753
2623,2625,Jordan,JOR,181160
2623,2626,Jordan,JOR,74632
2623,2627,Jordan,JOR,91755
2623,2628,Jordan,JOR,141665
2623,2629,Jordan,JOR,136827
2623,2630,Jordan,JOR,130604
2624,2619,Jordan,JOR,133007
2624,2620,Jordan,JOR,78585
2624,2621,Jordan,JOR,687883
2624,2622,Jordan,JOR,68278
2624,2623,Jordan,JOR,75753
2624,2624,Jordan,JOR,3849992
2624,2625,Jordan,JOR,93669
2624,2626,Jordan,JOR,90261
2624,2627,Jordan,JOR,70881
2624,2628,Jordan,JOR,422765
2624,2629,Jordan,JOR,849490
2624,2630,Jordan,JOR,100277
2625,2619,Jordan,JOR,203397
2625,2620,Jordan,JOR,93994
2625,2621,Jordan,JOR,135094
2625,2622,Jordan,JOR,109802
2625,2623,Jordan,JOR,181160
2625,2624,Jordan,JOR,93669
2625,2625,Jordan,JOR,1343627
2625,2626,Jordan,JOR,110382
2625,2627,Jordan,JOR,174690
2625,2628,Jordan,JOR,157900
2625,2629,Jordan,JOR,127908
2625,2630,Jordan,JOR,164782
2626,2619,Jordan,JOR,367489
2626,2620,Jordan,JOR,153843
2626,2621,Jordan,JOR,79708
2626,2622,Jordan,JOR,83817
2626,2623,Jordan,JOR,74632
2626,2624,Jordan,JOR,90261
2626,2625,Jordan,JOR,110382
2626,2626,Jordan,JOR,1213321
2626,2627,Jordan,JOR,161170
2626,2628,Jordan,JOR,78343
2626,2629,Jordan,JOR,75014
2626,2630,Jordan,JOR,65394
2627,2619,Jordan,JOR,1997010
2627,2620,Jordan,JOR,242427
2627,2621,Jordan,JOR,91185
2627,2622,Jordan,JOR,102599
2627,2623,Jordan,JOR,91755
2627,2624,Jordan,JOR,70881
2627,2625,Jordan,JOR,174690
2627,2626,Jordan,JOR,161170
2627,2627,Jordan,JOR,5827121
2627,2628,Jordan,JOR,85942
2627,2629,Jordan,JOR,87271
2627,2630,Jordan,JOR,81523
2628,2619,Jordan,JOR,112987
2628,2620,Jordan,JOR,99603
2628,2621,Jordan,JOR,956231
2628,2622,Jordan,JOR,106549
2628,2623,Jordan,JOR,141665
2628,2624,Jordan,JOR,422765
2628,2625,Jordan,JOR,157900
2628,2626,Jordan,JOR,78343
2628,2627,Jordan,JOR,85942
2628,2628,Jordan,JOR,7757979
2628,2629,Jordan,JOR,380754
2628,2630,Jordan,JOR,285332
2629,2619,Jordan,JOR,102355
2629,2620,Jordan,JOR,154457
2629,2621,Jordan,JOR,1230589
2629,2622,Jordan,JOR,84087
2629,2623,Jordan,JOR,136827
2629,2624,Jordan,JOR,849490
2629,2625,Jordan,JOR,127908
2629,2626,Jordan,JOR,75014
2629,2627,Jordan,JOR,87271
2629,2628,Jordan,JOR,380754
2629,2629,Jordan,JOR,18430199
2629,2630,Jordan,JOR,169967
2630,2619,Jordan,JOR,89765
2630,2620,Jordan,JOR,111333
2630,2621,Jordan,JOR,183634
2630,2622,Jordan,JOR,88500
2630,2623,Jordan,JOR,130604
2630,2624,Jordan,JOR,100277
2630,2625,Jordan,JOR,164782
2630,2626,Jordan,JOR,65394
2630,2627,Jordan,JOR,81523
2630,2628,Jordan,JOR,285332
2630,2629,Jordan,JOR,169967
2630,2630,Jordan,JOR,6557307
